date,close,rate,mean,pos,neg,neu
2023/12/20,1.0938,-0.3825,0.15,1,0,0
2023/12/21,1.1008,0.64,0.3,1,0,0
2023/12/22,1.101,0.0182,0.4714,1,0,0
2023/12/25,1.1007,-0.0272,0,0,0,1
2023/12/26,1.1042,0,0,0,0,0
2023/12/27,1.1103,0.5524,0.18,1,0,0
2023/12/28,1.1059,-0.3963,0.56,1,0,0
2023/12/29,1.1036,-0.208,0.05,1,0,0
2024/1/1,1.1044,0,0,0,0,0
2024/1/2,1.0947,-0.8783,0.3,1,0,0
2024/1/3,1.0921,-0.2375,0,0,0,1
2024/1/4,1.0943,0.2014,0,0,0,1
2024/1/5,1.0941,-0.0183,0.25,1,0,0
2024/1/8,1.0949,0,0,0,0,0
2024/1/9,1.0931,-0.1644,0.175,1,0,0
2024/1/10,1.0971,0.3659,0,0,0,1
2024/1/11,1.097,-0.0091,-0.4333,0,1,0
2024/1/12,1.0949,-0.1914,0.05,1,0,0
2024/1/15,1.0948,-0.0091,-0.45,0,1,0
2024/1/16,1.0874,-0.6759,-0.4,0,1,0
2024/1/17,1.0881,0.0644,0.0667,1,0,0
2024/1/18,1.0874,-0.0643,0.2,1,0,0
2024/1/19,1.0897,0.2115,0,0,0,1
2024/1/22,1.0881,-0.1468,-0.425,0,1,0
2024/1/23,1.0851,-0.2757,-0.4333,0,1,0
2024/1/24,1.0883,0.2949,0.16,1,0,0
2024/1/25,1.0846,-0.34,-0.3,0,1,0
2024/1/26,1.0852,0.0553,-0.08,0,1,0
2024/1/29,1.0833,-0.1751,-0.2,0,1,0
2024/1/30,1.084,0.0646,-0.3,0,1,0
2024/1/31,1.0816,-0.2214,-0.16,0,1,0
2024/2/1,1.0872,0.5178,-0.2545,0,1,0
2024/2/2,1.0784,-0.8094,0,0,0,1
2024/2/5,1.0741,-0.3987,-0.4,0,1,0
2024/2/6,1.0754,0.121,-0.3,0,1,0
2024/2/7,1.0771,0.1581,-0.2,0,1,0
2024/2/8,1.0776,0.0464,0,0,0,1
2024/2/9,1.0782,0.0557,0.25,1,0,0
2024/2/12,1.0771,-0.102,0.1,1,0,0
2024/2/13,1.0709,0,0,0,0,0
2024/2/14,1.0725,0,0,0,0,0
2024/2/15,1.0771,0,0,0,0,0
2024/2/16,1.0774,0,0,0,0,0
2024/2/19,1.0777,0,0,0,0,0
2024/2/20,1.0803,0,0,0,0,0
2024/2/21,1.0817,0,0,0,0,0
2024/2/22,1.0823,0.0555,-0.0667,0,1,0
2024/2/23,1.0818,-0.0462,-0.25,0,1,0
2024/2/26,1.0847,0.2681,-0.1,0,1,0
2024/2/27,1.0844,-0.0277,0.1,1,0,0
2024/2/28,1.0836,-0.0738,-0.175,0,1,0
2024/2/29,1.0803,0,0,0,0,0
2024/3/1,1.0837,0,0,0,0,0
2024/3/4,1.0854,0.1569,0.1,1,0,0
2024/3/5,1.0855,0.0092,0,0,0,1
2024/3/6,1.0897,0.3869,0.3,1,0,0
2024/3/7,1.0946,0.4497,-0.0538,0,1,0
2024/3/8,1.0937,-0.0822,0.7,1,0,0
2024/3/11,1.0926,-0.1006,0.15,1,0,0
2024/3/12,1.0924,-0.0183,-0.3,0,1,0
2024/3/13,1.0946,0,0,0,0,0
2024/3/14,1.0881,-0.5938,0.0429,1,0,0
2024/3/15,1.0887,0.0551,-0.4,0,1,0
2024/3/18,1.0871,-0.147,-0.25,0,1,0
2024/3/19,1.0865,0,0,0,0,0
2024/3/20,1.0918,0,0,0,0,0
2024/3/21,1.086,0,0,0,0,0
2024/3/22,1.0805,0,0,0,0,0
2024/3/25,1.0836,0,0,0,0,0
2024/3/26,1.083,0,0,0,0,0
2024/3/27,1.0826,0,0,0,0,0
2024/3/28,1.0787,-0.3602,-0.425,0,1,0
2024/3/29,1.0793,0.0556,0.4,1,0,0
2024/4/1,1.0743,-0.4633,-0.225,0,1,0
2024/4/2,1.0768,0.2327,-0.25,0,1,0
2024/4/3,1.0835,0.6222,0.1,1,0,0
2024/4/4,1.0835,0,0.02,1,0,0
2024/4/5,1.0835,0,-0.55,0,1,0
2024/4/8,1.0858,0.2123,0.2,1,0,0
2024/4/9,1.0855,-0.0276,-0.5,0,1,0
2024/4/10,1.0742,-1.041,-0.7143,0,1,0
2024/4/11,1.0724,-0.1676,-0.2,0,1,0
2024/4/12,1.0642,-0.7646,-0.55,0,1,0
2024/4/15,1.0622,0,0,0,0,0
2024/4/16,1.0617,0,0,0,0,0
2024/4/17,1.0671,0,0,0,0,0
2024/4/18,1.0643,0,0,0,0,0
2024/4/19,1.0654,0,0,0,0,0
2024/4/22,1.0654,0,0,0,0,0
2024/4/23,1.0699,0,0,0,0,0
2024/4/24,1.0697,0,0,0,0,0
2024/4/25,1.0729,0,0,0,0,0
2024/4/26,1.0692,-0.3449,-0.2,0,1,0
2024/4/29,1.0719,0.2525,-0.35,0,1,0
2024/4/30,1.0665,-0.5038,-0.15,0,1,0
2024/5/1,1.0709,0.4126,-0.15,0,1,0
2024/5/2,1.0725,0.1494,0.5333,1,0,0
2024/5/3,1.0758,0.3077,0.3667,1,0,0
2024/5/6,1.0768,0.093,0.7,1,0,0
2024/5/7,1.0752,-0.1486,-0.1333,0,1,0
2024/5/8,1.0745,-0.0651,0,0,0,1
2024/5/9,1.0781,0.335,0.3,1,0,0
2024/5/10,1.0769,-0.1113,-0.2,0,1,0
2024/5/13,1.0788,0.1764,0,0,0,1
2024/5/14,1.0818,0,0,0,0,0
2024/5/15,1.0882,0.5916,0.0167,1,0,0
2024/5/16,1.0865,-0.1562,0.6,1,0,0
2024/5/17,1.087,0.046,0,0,0,1
2024/5/20,1.0855,0,0,0,0,0
2024/5/21,1.0854,-0.0092,-0.125,0,1,0
2024/5/22,1.0821,-0.304,-0.3,0,1,0
2024/5/23,1.0813,-0.0739,-0.0143,0,1,0
2024/5/24,1.0845,0,0,0,0,0
2024/5/27,1.0858,0,0,0,0,0
2024/5/28,1.0855,0,0,0,0,0
2024/5/29,1.08,0,0,0,0,0
2024/5/30,1.0832,0,0,0,0,0
2024/5/31,1.0841,0,0,0,0,0
2024/6/3,1.0902,0,0,0,0,0
2024/6/4,1.0878,0,0,0,0,0
2024/6/5,1.0868,0,0,0,0,0
2024/6/6,1.0888,0.184,-0.06,0,1,0
2024/6/7,1.08,-0.8082,0.14,1,0,0
2024/6/10,1.0763,-0.3426,-0.5,0,1,0
2024/6/11,1.0739,-0.223,-0.64,0,1,0
2024/6/12,1.0807,0.6332,0.5556,1,0,0
2024/6/13,1.0735,-0.6662,-0.2125,0,1,0
2024/6/14,1.07,-0.326,-0.18,0,1,0
2024/6/17,1.0734,0,0,0,0,0
2024/6/18,1.0738,0,0,0,0,0
2024/6/19,1.0742,0,0,0,0,0
2024/6/20,1.07,0,0,0,0,0
2024/6/21,1.0691,0,0,0,0,0
2024/6/24,1.0732,0,0,0,0,0
2024/6/25,1.0713,0,0,0,0,0
2024/6/26,1.0679,0,0,0,0,0
2024/6/27,1.0702,0,0,0,0,0
2024/6/28,1.0713,0,0,0,0,0
2024/7/1,1.0738,0,0,0,0,0
2024/7/2,1.0744,0,0,0,0,0
2024/7/3,1.0786,0.3909,0,0,0,1
2024/7/4,1.081,0.2225,0.375,1,0,0
2024/7/5,1.0836,0.2405,0.4167,1,0,0
2024/7/8,1.0822,-0.1292,-0.0833,0,1,0
2024/7/9,1.0812,-0.0924,-0.15,0,1,0
2024/7/10,1.083,0,0,0,0,0
2024/7/11,1.0865,0.3232,0.7,1,0,0
2024/7/12,1.0906,0.3774,0.6333,1,0,0
2024/7/15,1.0894,-0.11,0.425,1,0,0
2024/7/16,1.0897,0.0275,0.1333,1,0,0
2024/7/17,1.0937,0.3671,0.7,1,0,0
2024/7/18,1.0896,-0.3749,-0.0333,0,1,0
2024/7/19,1.0877,-0.1744,-0.5,0,1,0
2024/7/22,1.0889,0,0,0,0,0
2024/7/23,1.0851,0,0,0,0,0
2024/7/24,1.0839,0,0,0,0,0
2024/7/25,1.0844,0,0,0,0,0
2024/7/26,1.0857,0,0,0,0,0
2024/7/29,1.0819,0,0,0,0,0
2024/7/30,1.0815,0,0,0,0,0
2024/7/31,1.0825,0,0,0,0,0
2024/8/1,1.0791,0,0,0,0,0
2024/8/2,1.0908,1.0842,0.4,1,0,0
2024/8/5,1.0952,0.4034,0.6625,1,0,0
2024/8/6,1.093,-0.2009,-0.4,0,1,0
2024/8/7,1.0921,0,0,0,0,0
2024/8/8,1.0918,-0.0275,-0.2,0,1,0
2024/8/9,1.0916,-0.0183,0,0,0,1
2024/8/12,1.0931,0.1374,0.3333,1,0,0
2024/8/13,1.0992,0.558,-0.0667,0,1,0
2024/8/14,1.1012,0.182,0.6,1,0,0
2024/8/15,1.0971,-0.3723,-0.3,0,1,0
2024/8/16,1.1028,0.5196,0.7,1,0,0
2024/8/19,1.1085,0.5169,0.8333,1,0,0
2024/8/20,1.113,0,0,0,0,0
2024/8/21,1.115,0,0,0,0,0
2024/8/22,1.1112,-0.3408,0.0667,1,0,0
2024/8/23,1.119,0.7019,0.5,1,0,0
2024/8/26,1.1161,-0.2592,0.3,1,0,0
2024/8/27,1.1184,0.2061,0.5,1,0,0
2024/8/28,1.112,-0.5722,-0.5,0,1,0
2024/8/29,1.1077,-0.3867,-0.2833,0,1,0
2024/8/30,1.1047,-0.2708,0,0,0,1
2024/9/2,1.1071,0.2173,0,0,0,1
2024/9/3,1.1043,-0.2529,-0.3,0,1,0
2024/9/4,1.1082,0.3532,0.5,1,0,0
2024/9/5,1.111,0.2527,0,0,0,1
2024/9/6,1.1083,-0.243,0.6,1,0,0
2024/9/9,1.1034,-0.4421,0.04,1,0,0
2024/9/10,1.1019,-0.1359,-0.1333,0,1,0
2024/9/11,1.1011,-0.0726,-0.3,0,1,0
2024/9/12,1.1074,0.5722,0.0667,1,0,0
2024/9/13,1.1076,0,0,0,0,0
2024/9/16,1.1132,0,0,0,0,0
2024/9/17,1.1113,0,0,0,0,0
2024/9/18,1.1118,0,0,0,0,0
2024/9/19,1.1161,0,0,0,0,0
2024/9/20,1.1162,0,0,0,0,0
2024/9/23,1.1112,-0.4479,-0.45,0,1,0
2024/9/24,1.118,0.612,0,0,0,1
2024/9/25,1.1132,-0.4293,0.4667,1,0,0
2024/9/26,1.1176,0.3953,0,0,0,1
2024/9/27,1.1163,-0.1163,0.275,1,0,0
2024/9/30,1.1134,-0.2598,-0.025,0,1,0
2024/10/1,1.1067,-0.6018,-0.24,0,1,0
2024/10/2,1.1045,-0.1988,0,0,0,1
2024/10/3,1.1031,0,0,0,0,0
2024/10/4,1.0976,-0.4986,0,0,0,1
2024/10/7,1.0974,-0.0182,-0.4,0,1,0
2024/10/8,1.098,0.0547,-0.1,0,1,0
2024/10/9,1.0939,-0.3734,-0.325,0,1,0
2024/10/10,1.0935,-0.0366,-0.4,0,1,0
2024/10/11,1.0937,0.0183,-0.2667,0,1,0
2024/10/14,1.0909,-0.256,0,0,0,1
2024/10/15,1.089,-0.1742,-0.4,0,1,0
2024/10/16,1.0861,-0.2663,0.2,1,0,0
2024/10/17,1.0831,-0.2762,-0.15,0,1,0
2024/10/18,1.0866,0.3231,-0.18,0,1,0
2024/10/21,1.0815,-0.4694,-0.2727,0,1,0
2024/10/22,1.0797,-0.1664,-0.425,0,1,0
2024/10/23,1.0781,-0.1482,-0.3625,0,1,0
2024/10/24,1.0827,0.4267,-0.0583,0,1,0
2024/10/25,1.0793,-0.314,-0.07,0,1,0
2024/10/28,1.0812,0.176,-0.0333,0,1,0
2024/10/29,1.0818,0.0555,0.0375,1,0,0
2024/10/30,1.0855,0.342,0.1182,1,0,0
2024/10/31,1.0883,0.2579,0.1429,1,0,0
2024/11/1,1.0834,-0.4502,0.0167,1,0,0
2024/11/4,1.0877,0.3969,0.2375,1,0,0
2024/11/5,1.093,0.4873,-0.0143,0,1,0
2024/11/6,1.0728,-1.8481,-0.4,0,1,0
2024/11/7,1.0804,0.7084,-0.1917,0,1,0
2024/11/8,1.0718,-0.796,-0.5,0,1,0
2024/11/11,1.0654,-0.5971,-0.45,0,1,0
2024/11/12,1.0623,-0.291,-0.5545,0,1,0
2024/11/13,1.0563,-0.5648,-0.3556,0,1,0
2024/11/14,1.053,-0.3124,-0.4111,0,1,0
2024/11/15,1.0541,0.1045,0.075,1,0,0
2024/11/18,1.0599,0.5502,-0.1333,0,1,0
2024/11/19,1.0595,-0.0377,0.0111,1,0,0
2024/11/20,1.0543,-0.4908,-0.1111,0,1,0
2024/11/21,1.0473,-0.6639,-0.4111,0,1,0
2024/11/22,1.0417,-0.5347,-0.8,0,1,0
2024/11/25,1.0494,0.7392,-0.1077,0,1,0
2024/11/26,1.0486,-0.0762,-0.14,0,1,0
2024/11/27,1.0564,0.7438,0.1111,1,0,0
2024/11/28,1.0553,-0.1041,-0.0333,0,1,0
2024/11/29,1.0575,0.2085,0,0,0,1
2024/12/2,1.0497,-0.7376,-0.3,0,1,0
2024/12/3,1.0509,0.1143,-0.1,0,1,0
2024/12/4,1.051,0.0095,-0.05,0,1,0
2024/12/5,1.0586,0.7231,0.11,1,0,0
2024/12/6,1.0568,-0.17,0,0,0,1
2024/12/9,1.0552,-0.1514,-0.0444,0,1,0
2024/12/10,1.0526,-0.2464,-0.33,0,1,0
2024/12/11,1.0494,-0.304,-0.1286,0,1,0
2024/12/12,1.0467,-0.2573,-0.175,0,1,0
2024/12/13,1.0502,0.3344,-0.0308,0,1,0
2024/12/16,1.051,0.0762,-0.2,0,1,0
2024/12/17,1.0489,-0.1998,-0.2,0,1,0
2024/12/18,1.0352,-1.3061,-0.2222,0,1,0
2024/12/19,1.0362,0.0966,-0.1333,0,1,0
2024/12/20,1.0429,0.6466,0.025,1,0,0
2024/12/23,1.0405,-0.2301,-0.1,0,1,0
2024/12/24,1.0397,-0.0769,-0.15,0,1,0
2024/12/25,1.0404,0,0,0,0,0
2024/12/26,1.0422,0,0,0,0,0
2024/12/27,1.0427,0.048,0,0,0,1
2024/12/30,1.0407,-0.1918,0.06,1,0,0
2024/12/31,1.0353,-0.5189,0.05,1,0,0
2025/1/1,1.0355,0,0,0,0,0
2025/1/2,1.0265,-0.8691,-0.5,0,1,0
2025/1/3,1.0308,0.4189,-0.45,0,1,0
2025/1/6,1.039,0.7955,-0.075,0,1,0
2025/1/7,1.0339,-0.4909,-0.0545,0,1,0
2025/1/8,1.0318,-0.2031,-0.2778,0,1,0
2025/1/9,1.0298,-0.1938,-0.23,0,1,0
2025/1/10,1.0244,-0.5244,-0.22,0,1,0
2025/1/13,1.0244,0,-0.45,0,1,0
2025/1/14,1.0307,0.615,0.1429,1,0,0
2025/1/15,1.0289,-0.1746,0.0786,1,0,0
2025/1/16,1.0298,0.0875,-0.0917,0,1,0
2025/1/17,1.0271,-0.2622,-0.3143,0,1,0
2025/1/20,1.0414,1.3923,0.0625,1,0,0
2025/1/21,1.0429,0.144,-0.28,0,1,0
2025/1/22,1.0407,-0.211,-0.0583,0,1,0
2025/1/23,1.0415,0.0769,-0.2,0,1,0
2025/1/24,1.0493,0.7489,0.24,1,0,0
2025/1/27,1.0491,-0.0191,0.0222,1,0,0
2025/1/28,1.0428,-0.6005,-0.3625,0,1,0
2025/1/29,1.042,-0.0767,-0.0857,0,1,0
2025/1/30,1.039,-0.2879,-0.14,0,1,0
2025/1/31,1.0362,-0.2695,-0.0857,0,1,0
2025/2/3,1.0344,-0.1737,-0.3308,0,1,0
2025/2/4,1.0377,0.319,-0.025,0,1,0
2025/2/5,1.0402,0.2409,-0.01,0,1,0
2025/2/6,1.0381,-0.2019,-0.0273,0,1,0
2025/2/7,1.0327,-0.5202,-0.1167,0,1,0
2025/2/10,1.0306,-0.2034,-0.075,0,1,0
2025/2/11,1.036,0.524,0.075,1,0,0
2025/2/12,1.0382,0.2124,-0.09,0,1,0
2025/2/13,1.0464,0.7898,-0.0556,0,1,0
2025/2/14,1.0491,0.258,0.2556,1,0,0
2025/2/17,1.0482,-0.0858,-0.05,0,1,0
2025/2/18,1.0445,-0.353,-0.2111,0,1,0
2025/2/19,1.0421,-0.2298,-0.3556,0,1,0
2025/2/20,1.05,0.7581,0.0182,1,0,0
2025/2/21,1.0458,-0.4,0.06,1,0,0
2025/2/24,1.0466,0.0765,0.0909,1,0,0
2025/2/25,1.0513,0.4491,-0.0667,0,1,0
2025/2/26,1.0483,-0.2854,-0.25,0,1,0
2025/2/27,1.0397,-0.8204,-0.3,0,1,0
2025/2/28,1.0375,-0.2116,-0.2,0,1,0
2025/3/3,1.0486,1.0699,0.1909,1,0,0
2025/3/4,1.0624,1.316,0.4111,1,0,0
2025/3/5,1.079,1.5625,0.5,1,0,0
2025/3/6,1.0783,-0.0649,0.2364,1,0,0
2025/3/7,1.0832,0.4544,0.5667,1,0,0
2025/3/10,1.0832,0,0.1143,1,0,0
2025/3/11,1.0918,0.7939,0.3357,1,0,0
2025/3/12,1.0886,-0.2931,-0.075,0,1,0
2025/3/13,1.0852,-0.3123,-0.2154,0,1,0
2025/3/14,1.0879,0.2488,0.1556,1,0,0
2025/3/17,1.0921,0.3861,0.07,1,0,0
2025/3/18,1.0943,0.2014,0.1357,1,0,0
2025/3/19,1.0901,-0.3838,-0.1786,0,1,0
2025/3/20,1.0851,-0.4587,-0.31,0,1,0
2025/3/21,1.0814,-0.341,-0.2375,0,1,0
2025/3/24,1.08,-0.1295,0.0357,1,0,0
2025/3/25,1.0791,-0.0833,-0.0462,0,1,0
2025/3/26,1.0752,-0.3614,-0.1333,0,1,0
2025/3/27,1.0801,0.4557,-0.0267,0,1,0
2025/3/28,1.0827,0.2407,-0.025,0,1,0
2025/3/31,1.0817,-0.0924,-0.3,0,1,0
2025/4/1,1.0793,-0.2219,-0.2,0,1,0
2025/4/2,1.0855,0.5744,0.5,1,0,0
2025/4/3,1.105,1.7964,0.71,1,0,0
2025/4/4,1.0955,-0.8597,0.4286,1,0,0
2025/4/7,1.0904,0,0,0,0,0
2025/4/8,1.0956,0.4769,-0.2,0,1,0
2025/4/9,1.0951,0,0,0,0,0
2025/4/10,1.1197,2.2464,0.6667,1,0,0
2025/4/11,1.136,1.4557,0.7,1,0,0
2025/4/14,1.1349,-0.0968,0.2,1,0,0
2025/4/15,1.1281,0,0,0,0,0
2025/4/16,1.1398,0,0,0,0,0
2025/4/17,1.1363,-0.3071,0.4,1,0,0
2025/4/18,1.1391,0,0,0,0,0
2025/4/21,1.1513,1.071,0.7875,1,0,0
2025/4/22,1.142,-0.8078,0.7,1,0,0
2025/4/23,1.1315,-0.9194,-0.6,0,1,0
2025/4/24,1.1389,0.654,0.5,1,0,0
2025/4/25,1.1365,-0.2107,-0.05,0,1,0
2025/4/28,1.1422,0.5015,0.5,1,0,0
2025/4/29,1.1386,-0.3152,0.6,1,0,0
2025/4/30,1.1329,-0.5006,-0.05,0,1,0
2025/5/1,1.1292,-0.3266,-0.3,0,1,0
2025/5/2,1.1296,0.0354,0.35,1,0,0
2025/5/5,1.1315,0.1682,0.6,1,0,0
2025/5/6,1.137,0.4861,-0.1,0,1,0
2025/5/7,1.13,-0.6157,0.2,1,0,0
2025/5/8,1.1228,0,0,0,0,0
2025/5/9,1.1248,0.1781,0.32,1,0,0
2025/5/12,1.1088,-1.4225,-0.8,0,1,0
2025/5/13,1.1186,0.8838,0.5,1,0,0
2025/5/14,1.1175,-0.0983,0.35,1,0,0
2025/5/15,1.1189,0.1253,0.4,1,0,0
2025/5/16,1.1164,-0.2234,-0.4,0,1,0
2025/5/19,1.1244,0.7166,0.46,1,0,0
